author	description	retweet
MrSilva2203	RT @DobbyPS4: How come Mario Odyssey got nominated for Best Audio and not Horizon Zero Dawn? There is nothing proprietary in Audi… 	true
thebreadmachin2	I liked a @YouTube video https://t.co/vdg0G4Z7sO Glitches, Skips and Broken Stuff in Super Mario Odyssey.	false
Ch4tGadget	TubeHouseTV at Wed Nov 15 16:45:02 CET 2017 (max offset about 5 minutes)  Game: Super Mario Odyssey https://t.co/yDPBZ1KGrq	false
Conkersaurus	RT @SuperMario_UK: "I must go now, my planet needs me!" #SuperMarioOdyssey https://t.co/a9WAWcKjRr	true
illogicology	Streaming more Mario Odyssey! Come and watch! https://t.co/ibLUzXuYWM via @YouTubeGaming	false
Tactfulguy77	RT @JoshuaSpaceRule: @MepTechGaming @MykOrtiz @abbys_flys @Tactfulguy77 @MashStarsGaming SUPER MARIO ODYSSEY (Honest Game Trailers)… 	true
SolusKami	RT @DrRikuTV: Super Mario Odyssey is shaping up in being one of my favorite games of the year. Not sure if it beats Nier or Perso… 	true
fmrbass	Super Mario Odyssey is my pick for Best Action/Adventure Game @thegameawards - Live on December 7 https://t.co/8haJJUiINc	false
WalterAHulsebos	RT @chriswade__: As is the trend since MGSV, Odyssey use dither transparency a lot. Team Mario's innovation here is different patter… 	true
reesespeaksblog	RT @CrayZBees: Win 1 of 500 Nintendo Switch Console + New Super Mario Odyssey Video Game Prize Pack from @PostHoneycomb  Ends 3/31… 	true
JumperFTW13	I added a video to a @YouTube playlist https://t.co/sV3TTjyW09 Super Mario Odyssey Crispy Boi	false
WhispersInspire	RT @CrayZBees: Win 1 of 500 Nintendo Switch Console + New Super Mario Odyssey Video Game Prize Pack from @PostHoneycomb  Ends 3/31… 	true
stefaniex89	Super Mario Odyssey Accolades Trailer - Nintendo Switch   https://t.co/RkUF1vUuWj	false
fmrbass	Super Mario Odyssey is my pick for Best Family Game @thegameawards - Live on December 7 https://t.co/8haJJUiINc	false
TinyTwitch_	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
tekken6rulz	RT @SuperMario_UK: "I must go now, my planet needs me!" #SuperMarioOdyssey https://t.co/a9WAWcKjRr	true
_Mokuro	Follow your dreams #SuperMarioOdyssey #NintendoSwitch https://t.co/W1gd0jcani	false
YouOdysseyThis	RT @_Mokuro: Follow your dreams #SuperMarioOdyssey #NintendoSwitch https://t.co/W1gd0jcani	true
alexdavo88	I liked a @YouTube video https://t.co/egEuOIPUEJ 🔴 ANY % SPEED RUN | MARIO ODYSSEY	false
iDante_xX	RT @Yaqoub_H: Literally, the video game industry right now. #SuperMarioOdyssey #NintendoSwitch https://t.co/hknoAChDIa	true
hpl2016	RT @AdamRoffel: It's all about the post game people! My 10/10 #Review for #SuperMarioOdyssey on #NintendoSwitch! @NintendoCanada… 	true
ZoneLoco	RT @SakimiChanArt: Bride Princess #Peach pinup piece<3 In time for the new #marioodyssey nudie,PSD+3-4k HD jpg,steps, etc>… 	true
chefsatania	RT @toransugaru: the credits in super mario odyssey are something else https://t.co/Mwo7wplXSH	true
Henta1Ninja	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
Fernstrommm	RT @TheLeitungVG: NieR Automata, Super Mario Odyssey, Sonic Mania and Cuphead are all single player games with no DLC or microtransac… 	true
Stewart_Taveras	RT @nintendolife: Struggling to find all of #SuperMarioOdyssey's Power Moons? @ryancraddock is working his way through the game now! https:…	true
wootton120	My New Record on Volleyball: 412! Take that @Iceman92! ;) lol #SuperMarioOdyssey #NintendoSwitch https://t.co/SWxVMkMlBR	false
tony_yeaman	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
Ramz1167	RT @2guysplayzelda: See Mario and Cappy in Breath of the Wild! #NintendoSwitch #SuperMarioOdyssey #BreathOfTheWild #Nintendo #Zelda https:/…	true
NoahUchiha666	bruh fuck dark side of the moon on mario odyssey theres this moon ive been trying to get for like 30 minutes and when i finally even get close to it it fucks me and is like less than an inch off	false
Tenny144	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
jongraywb	I want Mario Odyssey DLC where he visits the kingdoms of other Mario characters as 3D stages: Sarasaland (Daisy), Yoshi's Island (Yoshi), Evershade Valley (Luigi), The Galaxy Observatory (Rosalina) and Marioland (retaken by Wario as a new Warioland)	false
AyoAngus	I liked a @YouTube video https://t.co/CgX2UwSv2L Super Mario Odyssey 100% Walkthrough Part 11 | Snow Kingdom (All Moons & Coins)	false
hikaru_138	RT @SakimiChanArt: Bride Princess #Peach pinup piece<3 In time for the new #marioodyssey nudie,PSD+3-4k HD jpg,steps, etc>… 	true
MaiPhoeniix	Same  u__u; #SuperMarioOdyssey #NintendoSwitch https://t.co/aWmvnh5qrj	false
ChibiKage89	I added a video to a @YouTube playlist https://t.co/senxFb3qdP Live Streaming LP Super Mario Odyssey part 8	false
frankstuvel	I liked a @YouTube video https://t.co/tj4cb4313q SUPER MARIO ODYSSEY (Honest Game Trailers)	false
Derek_Zw	RT @trihexx: Accurate impression of someone who outright claims they DO NOT ENJOY playing Mario Odyssey: https://t.co/sWupku9yTt	true
JooooooJopisso	RT @AdamRoffel: It's all about the post game people! My 10/10 #Review for #SuperMarioOdyssey on #NintendoSwitch! @NintendoCanada… 	true
sooIit	RT @charlieINTEL: Here are @thegameawards “Game of the Year 2017” Nominees:  • Horizon Zero Dawn • Persona 5 • PlayerUnknown’s Battle… 	true
raimundoximenes	Super Mario Odyssey is my pick for Game of The Year @thegameawards - Live on December 7 https://t.co/ncuIBFbE8o	false
DragneryDion	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
BloodyHell17	wiiwalker now streaming Super Mario Odyssey https://t.co/rSzfTFDVCC	false
Fernstrommm	RT @japanese3ds: The winning entries in the first Super Mario Odyssey snapshot mode contest https://t.co/w9cPeip1lu	true
GeeliganStache	RT @trihexx: Accurate impression of someone who outright claims they DO NOT ENJOY playing Mario Odyssey: https://t.co/sWupku9yTt	true
MBAfif	RT @Yaqoub_H: Literally, the video game industry right now. #SuperMarioOdyssey #NintendoSwitch https://t.co/hknoAChDIa	true
GameGrep	Super Mario Odyssey - Switch Review | Chalgyr's Game Room https://t.co/EWF9AXVO6M	false
RGBoombox	Episode 18: Super Mario 64 is up! We dive into the game, the N64 & of course some Mario Odyssey!… https://t.co/oVOHwfkPhc	false
Slicc_Bot	i want mario to wear a dress in odyssey	false
rmootrey20	Just saw this on Amazon: Nintendo Switch - Super Mario Odyssey Edition by Nintendo for $487.69 https://t.co/xA2AIyITeU via @amazon	false
Softreset13	Anyone know if there's an invisible wall here? #SuperMarioOdyssey #NintendoSwitch https://t.co/TWIxRbqg4o	false
NullSpaceGaming	Unpopular Opinion: Though #SuperMarioOdyssey is great, Super Mario 64 is the best game in the series and will never be dethroned! #NintendoSwitch	false
BHGodlyGovt	RT @NintendoAmerica: Described as “…the greatest Super Mario title released to-date…” by USGamer. #SuperMarioOdyssey on #NintendoSwitch is…	true
IAStreamers	RT @Rhay_Robotnik: Streaming Super Mario Odyssey! Gotta collect em all!  Let's explore the Dark side of the Moon!… 	true
noah37x	@PS4_Trophies 1. Super Mario Odyssey 2. Persona 5 (Currently ~70% through could move) 3. Horizon: Zero Dawn 4. Legend of Zelda: Breath of the Wild 5. Cuphead 6. South Park: TFBW 7. Uncharted: The Lost Legacy 8. Wolfenstein II: The New Colossus 9. Resident Evil 7: Biohazard 10. Thimbleweed Park	false
amandeezzz	@BRKsEDU Legend of Zelda Breath of the Wild Super Mario Odyssey Legend of Zelda Breath of the Wild Super Mario Odyssey Legend of Zelda Breath of the Wild Super Mario Odyssey Legend of Zelda Breath of the Wild Super Mario Odyssey Legend of Zelda Breath of the Wild Super Mario Odyssey	false
rmootrey20	Just saw this on Amazon: Amiibo - Bowser (Super Mario Odyssey) by Nintendo for $12.99 https://t.co/LZ3mWtufwj via @amazon	false
Softreset13	I regret absolutely nothing. #SuperMarioOdyssey #NintendoSwitch https://t.co/wUJvrFtVyd	false
rmootrey20	Just saw this on Amazon: Amiibo - Peach (Super Mario Odyssey) by Nintendo for $12.99 https://t.co/axDJ5ijKzG via @amazon	false
ChibiKage89	I liked a @YouTube video https://t.co/IsVPB9VfxE Lets Play SUPER MARIO ODYSSEY part 10 Beach Date	false
MarioManiacYT	RT @super_mochimono: YOU GOT A MOON ! of MMD  #スーパーマリオオデッセイ #SuperMarioOdyssey https://t.co/5oPumHNVu1	true
Mo_Nilla	@theycallhimcake It would look cheap as fuck, I want Odyssey graphics in a Mario movie, not Sing graphics.	false
TheCosmicMist	Reposting @theswitcheffect: There’s still time to enter our free #giveaway for Super Mario Odyssey. Click the link in our bio to enter. Good https://t.co/2GJuWEKMIQ	false
ChristineChubb	RT @GotGame590: NEW SHOW! This week, @ChristineChubb and @loung_s take a deep dive, talking to @VancouverBlade from @NintendoCanada… 	true
Peachy_Plays	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
hamsandcastle	@realflygon Oops sorry Mario Odyssey not Destiny 2 a second time	false
JaeleNistra	@ArloStuff are we going to get a real mario odyssey review?	false
SaifWillNom	I LOVE THIS SUIT #SuperMarioOdyssey #NintendoSwitch https://t.co/LhbgZHhZgf	false
thecutcaper	That one game was unexpected on my list. Its Breath of the Wild vs Mario Odyssey vs Horizon Zero Dawn vs Persona 5 #GameAwards2017	false
pika_r6	I liked a @YouTube video https://t.co/TiIUPfIQPQ Jump Up, Super Star - SUPER MARIO ODYSSEY - Part 8 - Alpharad	false
MikeWhitacre	Goombas are my favorite thing to capture, in #SuperMarioOdyssey. https://t.co/fwUYc2F2Ro	false
rmootrey20	Just saw this on Amazon: Amiibo - Mario (Super Mario Odyssey) by Nintendo for $12.99 https://t.co/f4Vk8B4AZG via @amazon	false
abdelazizaprko2	RT @abdelazizaprko2: Super Mario 3 : Mario Forever Games Free Download for pc full version https://t.co/brbHQMtTvm #SuperMarioOdyssey… 	true
asbo_390	Super Mario Odyssey is my pick for Best Game Direction @thegameawards - Live on December 7 https://t.co/BiAVO1zg6g	false
NinjaMommers	RT @amgcouponqueen: #ad Enter to Win a Nintendo Switch Console + New Super Mario Odyssey Video Game Prize Pack! Find your code inside… 	true
FullmangaChan	@Merpsan good luck for school , i'm fine  (play Mario Odyssey)	false
proplayer435	RT @NintendoAmerica: GamesBeat calls it “…another Mario all-time classic…” Don’t miss Super Mario Odyssey.	true
StarmanEZ	I'm not buying Battlefront 2. Especially with EA's scummy practices. I'll stick to Nier Automata, Mario Odyssey and Breath Of The Wild.	false
djtyrant	So I “beat” Super Mario Odyssey last night but holy crap the game really opens up now. Excited to really dig in! #switch #nintendo #mario	false
pickyoldgamer	I liked a @YouTube video https://t.co/gaW9ZMDXUY Easter Eggs in Super Mario Odyssey – Everything Is A Spoiler – Easter Eggs With	false
malliabu	if you got me in the work secret santa (or know who did) i will gladly accept 1 nintendo switch. a copy of super mario odyssey to go along with it would be nice but i don't wanna be greedy in this time of giving	false
Zalisar	Super Mario Odyssey is my pick for Game of The Year @thegameawards - Live on December 7 https://t.co/yVxLNzi9GD	false
Zalisar	Super Mario Odyssey is my pick for Best Game Direction @thegameawards - Live on December 7 https://t.co/yVxLNzi9GD	false
TherapyDad_	i rip down every Bowser wedding poster in #SuperMarioOdyssey i can find. call me Pettyo	false
TheIntrospectre	Super Mario Odyssey is my pick for Best Action/Adventure Game @thegameawards - Live on December 7 https://t.co/9oWDmpw1kB	false
LlamaFIuff	Is this loss? https://t.co/HO2IKSgvbX	false
TheSmashKing	Uncharted 3 (2011) #SuperMarioOdyssey #NintendoSwitch https://t.co/zu3E7LpAfj	false
hmilfeld	Reviewed this while in between sessions of Mario Odyssey and Rocket League. Yeah, this take on ping pong trick shooting may may and feels generic, but there's passable fun here in quick playthroughs. https://t.co/frehlP5Ctp	false
rmootrey20	Just saw this on Amazon: Super Mario Odyssey - Nintendo Switch [Digi... by Nintendo for $59.99 https://t.co/5OqGgchmMa via @amazon	false
Radiokasper	Kinda want an airport themed kingdom in odyssey, where Mario has to fight the tsa and find power moon in lost luggage and plane overhead compartments.	false
nekete	RT @NichtSascha: I found a glitch in #SuperMarioOdyssey's 2 Player-mode that lets Cappy kill Mario when capturing a Piranha Plant.… 	true
J_TriXster	i think its a good look for mario #SnapshotContest #SuperMarioOdyssey #NintendoSwitch https://t.co/IhQRXskUDD	false
YouOdysseyThis	RT @J_TriXster: i think its a good look for mario #SnapshotContest #SuperMarioOdyssey #NintendoSwitch https://t.co/IhQRXskUDD	true
Zalisar	Super Mario Odyssey is my pick for Best Score/Music @thegameawards - Live on December 7 https://t.co/yVxLNzi9GD	false
InternetSampler	I liked a @YouTube video https://t.co/T95Atpipgc How to make Mario Odyssey WAY Too Easy	false
InternetSampler	I added a video to a @YouTube playlist https://t.co/T95Atpipgc How to make Mario Odyssey WAY Too Easy	false
Zalisar	Super Mario Odyssey is my pick for Best Audio Design @thegameawards - Live on December 7 https://t.co/yVxLNzi9GD	false
EOGPress	I added a video to a @YouTube playlist https://t.co/4Ihoi0p6z4 Weymouth Brothers Play Super Mario Odyssey Episode 12	false
JubeLaw	While we’re on that note, I think I’ll cancel my reservation for #Battlefront2. I’ve been wanting to play #MarioOdyssey anyways #GamerRage	false
wbpolisi	RT @CrayZBees: Win 1 of 500 Nintendo Switch Console + New Super Mario Odyssey Video Game Prize Pack from @PostHoneycomb  Ends 3/31… 	true
SuperSaiyanAlex	The new boy working at Tostarena's Crazy Cap store. #SnapshotContest #SuperMarioOdyssey #NintendoSwitch https://t.co/2gF4zfElx6	false
IAMHankPal	#MarioOdyssey is the best game available on #NintendoSwitch https://t.co/wHkq4LhKgK	false
HatedJordan	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
rocketleagueINC	RT @hmilfeld: Reviewed this while in between sessions of Mario Odyssey and Rocket League. Yeah, this take on ping pong trick shoo… 	true
SeanMTapia	@Sneakd_Omar @DiabeticxGoon Ive changed. I fucking need a switch for Mario Odyssey	false
boi_what_is_tha	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
DanielSulikows2	RT @troyofathens: Nintendo knew before anyone @playoverwatch #SuperMarioOdyssey #overwatch https://t.co/9FtLSAL1v3	true
hilkyadwm	Tried Darker Side of the Moon on Super Mario Odyssey today. Idk how many coins I've wasted already lmao	false
asbo_390	Super Mario Odyssey is my pick for Best Action/Adventure Game @thegameawards - Live on December 7 https://t.co/BiAVO1zg6g	false
akamyself	I beat Super Mario Odyssey last night ☺️	false
Weebfox	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
asbo_390	Super Mario Odyssey is my pick for Best Family Game @thegameawards - Live on December 7 https://t.co/BiAVO1zg6g	false
J_TriXster	ride like the wind jaxi #SnapshotContest #SuperMarioOdyssey #NintendoSwitch https://t.co/gjzyKcOriO	false
HalfPintBoy	RT @OnlyAfroGames: A buggy incomplete physics engine early access game is probably going to beat both Zelda and Mario in goty. Let tha… 	true
VinnyAdventures	I added a video to a @YouTube playlist https://t.co/laEKctqIag Super Mario Odyssey - Episode 9: Getting Our Feet Wet!	false
VinnyAdventures	Today we dive on in to the Lake Kingdom! #SuperMarioOdyssey #NintendoSwitch https://t.co/laEKctqIag	false
Zalisar	Super Mario Odyssey is my pick for Best Action/Adventure Game @thegameawards - Live on December 7 https://t.co/yVxLNzi9GD	false
Pokentomologist	RT @sleepy_sealion: I just really need to draw Popplio with the Seal People from Mario Odyssey. (Please tell me they are seal people ri… 	true
Stachekip	RT @NichtSascha: I found a glitch in #SuperMarioOdyssey's 2 Player-mode that lets Cappy kill Mario when capturing a Piranha Plant.… 	true
SuperMario_UK	RT @J_TriXster: ride like the wind jaxi #SnapshotContest #SuperMarioOdyssey #NintendoSwitch https://t.co/gjzyKcOriO	true
APDubtalia	RT @super_mochimono: YOU GOT A MOON ! of MMD  #スーパーマリオオデッセイ #SuperMarioOdyssey https://t.co/5oPumHNVu1	true
